log_id,snapshot_time,cpu_percent,ram_usage_mb,pid
11761,2026-04-10 14:56:39,57.03,8383,342
11762,2026-04-10 14:56:44,9.04,12772,473
11763,2026-04-10 14:56:49,37.39,14636,16
11764,2026-04-10 14:56:54,34.95,10823,228
11765,2026-04-10 14:56:59,56.98,470,426
11766,2026-04-10 14:57:04,35.88,16140,302
11767,2026-04-10 14:57:09,64.16,6602,130
11768,2026-04-10 14:57:14,27.53,3003,202
11769,2026-04-10 14:57:19,7.79,10996,51
11770,2026-04-10 14:57:24,17.16,9634,480
11771,2026-04-10 14:57:29,72.79,10281,451
11772,2026-04-10 14:57:34,93.85,11466,71
11773,2026-04-10 14:57:39,18.15,13332,177
11774,2026-04-10 14:57:44,23.19,12487,294
11775,2026-04-10 14:57:49,31.45,3963,453
11776,2026-04-10 14:57:54,49.6,16242,100
11777,2026-04-10 14:57:59,32.24,15522,56
11778,2026-04-10 14:58:04,89.21,3243,492
11779,2026-04-10 14:58:09,30.81,7071,79
11780,2026-04-10 14:58:14,53.71,6303,342
11781,2026-04-10 14:58:19,23.63,14151,436
11782,2026-04-10 14:58:24,85.09,13570,193
11783,2026-04-10 14:58:29,10.96,12457,93
11784,2026-04-10 14:58:34,74.89,4021,442
11785,2026-04-10 14:58:39,21.43,827,166
11786,2026-04-10 14:58:44,15.39,10579,358
11787,2026-04-10 14:58:49,38.7,216,37
11788,2026-04-10 14:58:54,64.63,3884,344
11789,2026-04-10 14:58:59,8.29,9684,299
11790,2026-04-10 14:59:04,3.96,3073,170
11791,2026-04-10 14:59:09,16.82,9147,434
11792,2026-04-10 14:59:14,49.7,1326,36
11793,2026-04-10 14:59:19,45.11,12894,442
11794,2026-04-10 14:59:24,58.31,8381,452
11795,2026-04-10 14:59:29,61.93,12698,38
11796,2026-04-10 14:59:34,78.8,15745,481
11797,2026-04-10 14:59:39,39.05,12893,264
11798,2026-04-10 14:59:44,25.9,717,263
11799,2026-04-10 14:59:49,82.2,4009,289
11800,2026-04-10 14:59:54,97.15,14751,478
11801,2026-04-10 14:59:59,13.81,15730,102
11802,2026-04-10 15:00:04,31.49,10949,117
11803,2026-04-10 15:00:09,2.57,2596,214
11804,2026-04-10 15:00:14,12.77,2747,338
11805,2026-04-10 15:00:19,26.49,9335,78
11806,2026-04-10 15:00:24,31.76,3037,162
11807,2026-04-10 15:00:29,84.76,8006,256
11808,2026-04-10 15:00:34,1.05,2888,363
11809,2026-04-10 15:00:39,1.27,10065,346
11810,2026-04-10 15:00:44,2.84,13180,309
11811,2026-04-10 15:00:49,79.63,1122,85
11812,2026-04-10 15:00:54,73.96,11053,196
11813,2026-04-10 15:00:59,84.1,166,54
11814,2026-04-10 15:01:04,71.28,16084,34
11815,2026-04-10 15:01:09,19.19,6992,68
11816,2026-04-10 15:01:14,26.18,8486,229
11817,2026-04-10 15:01:19,23.64,14456,69
11818,2026-04-10 15:01:24,78.83,14358,385
11819,2026-04-10 15:01:29,71.14,6390,117
11820,2026-04-10 15:01:34,38.51,1063,384
11821,2026-04-10 15:01:39,81.02,15320,185
11822,2026-04-10 15:01:44,70.82,328,184
11823,2026-04-10 15:01:49,71.99,5402,239
11824,2026-04-10 15:01:54,28.31,10101,59
11825,2026-04-10 15:01:59,60.49,15924,66
11826,2026-04-10 15:02:04,8.69,10611,398
11827,2026-04-10 15:02:09,4.59,727,290
11828,2026-04-10 15:02:14,11.26,5287,360
11829,2026-04-10 15:02:19,25.12,4488,352
11830,2026-04-10 15:02:24,68.99,3444,135
11831,2026-04-10 15:02:29,17.71,2099,47
11832,2026-04-10 15:02:34,63.82,6914,426
11833,2026-04-10 15:02:39,5.88,11764,273
11834,2026-04-10 15:02:44,65.1,7115,441
11835,2026-04-10 15:02:49,21.31,769,44
11836,2026-04-10 15:02:54,89.67,9230,209
11837,2026-04-10 15:02:59,96.56,10997,6
11838,2026-04-10 15:03:04,79.61,1175,296
11839,2026-04-10 15:03:09,78.01,7155,234
11840,2026-04-10 15:03:14,76.43,1174,82
11841,2026-04-10 15:03:19,42.61,7014,263
11842,2026-04-10 15:03:24,8.19,14741,398
11843,2026-04-10 15:03:29,18.4,1524,202
11844,2026-04-10 15:03:34,49.23,8856,171
11845,2026-04-10 15:03:39,60.36,1840,156
11846,2026-04-10 15:03:44,15.5,10393,227
11847,2026-04-10 15:03:49,67.13,7312,141
11848,2026-04-10 15:03:54,49.23,2397,82
11849,2026-04-10 15:03:59,80.82,6837,152
11850,2026-04-10 15:04:04,76.36,5268,25
11851,2026-04-10 15:04:09,49.95,5424,61
11852,2026-04-10 15:04:14,4.17,7180,418
11853,2026-04-10 15:04:19,2.98,1870,60
11854,2026-04-10 15:04:24,65.11,14225,314
11855,2026-04-10 15:04:29,57.98,1727,345
11856,2026-04-10 15:04:34,33.54,5832,304
11857,2026-04-10 15:04:39,7.67,7257,91
11858,2026-04-10 15:04:44,9.62,15358,154
11859,2026-04-10 15:04:49,64.4,12676,487
11860,2026-04-10 15:04:54,79.91,4310,284
11861,2026-04-10 15:04:59,58.56,13178,131
11862,2026-04-10 15:05:04,89.29,10235,192
11863,2026-04-10 15:05:09,37.61,8835,198
11864,2026-04-10 15:05:14,67.04,9703,434
11865,2026-04-10 15:05:19,52.3,7157,483
11866,2026-04-10 15:05:24,84.22,10807,5
11867,2026-04-10 15:05:29,39.4,16211,317
11868,2026-04-10 15:05:34,63.92,10939,178
11869,2026-04-10 15:05:39,44.55,3265,366
11870,2026-04-10 15:05:44,84.54,6328,393
11871,2026-04-10 15:05:49,85.41,6332,98
11872,2026-04-10 15:05:54,43.96,14818,363
11873,2026-04-10 15:05:59,45.59,5671,370
11874,2026-04-10 15:06:04,61.21,15674,294
11875,2026-04-10 15:06:09,8.91,11251,18
11876,2026-04-10 15:06:14,93.28,12514,395
11877,2026-04-10 15:06:19,2.95,7419,446
11878,2026-04-10 15:06:24,53.69,10305,235
11879,2026-04-10 15:06:29,33.13,1820,380
11880,2026-04-10 15:06:34,77.25,5577,11
11881,2026-04-10 15:06:39,73.31,3344,185
11882,2026-04-10 15:06:44,85.04,7967,64
11883,2026-04-10 15:06:49,31.62,16155,235
11884,2026-04-10 15:06:54,93.78,255,380
11885,2026-04-10 15:06:59,37.83,15637,449
11886,2026-04-10 15:07:04,92.79,10912,240
11887,2026-04-10 15:07:09,18.09,4949,313
11888,2026-04-10 15:07:14,36.83,9398,55
11889,2026-04-10 15:07:19,79.11,7266,342
11890,2026-04-10 15:07:24,27.35,8546,9
11891,2026-04-10 15:07:29,14.44,14219,306
11892,2026-04-10 15:07:34,35.62,14786,396
11893,2026-04-10 15:07:39,89.55,1830,142
11894,2026-04-10 15:07:44,44.28,14554,387
11895,2026-04-10 15:07:49,76.56,5154,475
11896,2026-04-10 15:07:54,71.59,15993,136
11897,2026-04-10 15:07:59,62.08,11399,489
11898,2026-04-10 15:08:04,58.85,12127,75
11899,2026-04-10 15:08:09,50.35,10593,312
11900,2026-04-10 15:08:14,72.8,3849,284
11901,2026-04-10 15:08:19,2.62,4751,319
11902,2026-04-10 15:08:24,66.16,13434,243
11903,2026-04-10 15:08:29,76.76,9590,339
11904,2026-04-10 15:08:34,88.26,9537,371
11905,2026-04-10 15:08:39,95.72,14997,371
11906,2026-04-10 15:08:44,61.84,13836,458
11907,2026-04-10 15:08:49,72.49,15769,200
11908,2026-04-10 15:08:54,72.82,15625,361
11909,2026-04-10 15:08:59,78.43,1813,409
11910,2026-04-10 15:09:04,14.31,2315,486
11911,2026-04-10 15:09:09,55.88,8130,249
11912,2026-04-10 15:09:14,94.69,7818,216
11913,2026-04-10 15:09:19,60.07,7905,44
11914,2026-04-10 15:09:24,90.78,3448,112
11915,2026-04-10 15:09:29,9.38,3136,316
11916,2026-04-10 15:09:34,24.3,12855,457
11917,2026-04-10 15:09:39,29.39,13349,231
11918,2026-04-10 15:09:44,45.16,9731,244
11919,2026-04-10 15:09:49,40.29,4252,132
11920,2026-04-10 15:09:54,82.83,11500,310
11921,2026-04-10 15:09:59,56.83,12797,339
11922,2026-04-10 15:10:04,86.65,4351,209
11923,2026-04-10 15:10:09,44.14,7904,286
11924,2026-04-10 15:10:14,39.79,7539,140
11925,2026-04-10 15:10:19,96.65,8128,108
11926,2026-04-10 15:10:24,82.99,7813,444
11927,2026-04-10 15:10:29,61.6,10524,137
11928,2026-04-10 15:10:34,69.34,10099,200
11929,2026-04-10 15:10:39,33.69,16095,266
11930,2026-04-10 15:10:44,52.04,15757,304
11931,2026-04-10 15:10:49,4.15,13830,153
11932,2026-04-10 15:10:54,38.88,5914,202
11933,2026-04-10 15:10:59,40.19,9828,247
11934,2026-04-10 15:11:04,32.51,1259,96
11935,2026-04-10 15:11:09,36.8,12403,197
11936,2026-04-10 15:11:14,58.01,2188,330
11937,2026-04-10 15:11:19,73.04,13572,76
11938,2026-04-10 15:11:24,74.11,3741,358
11939,2026-04-10 15:11:29,36.39,11218,459
11940,2026-04-10 15:11:34,8.1,14585,327
11941,2026-04-10 15:11:39,92.09,12700,171
11942,2026-04-10 15:11:44,21.04,12055,91
11943,2026-04-10 15:11:49,12.89,4312,123
11944,2026-04-10 15:11:54,85.97,6584,82
11945,2026-04-10 15:11:59,13.03,13400,145
11946,2026-04-10 15:12:04,35.09,11642,427
11947,2026-04-10 15:12:09,38.43,5681,192
11948,2026-04-10 15:12:14,39.89,3354,141
11949,2026-04-10 15:12:19,36.57,14671,439
11950,2026-04-10 15:12:24,54.59,890,382
11951,2026-04-10 15:12:29,27.07,2684,389
11952,2026-04-10 15:12:34,82.57,14181,205
11953,2026-04-10 15:12:39,73.16,7892,330
11954,2026-04-10 15:12:44,34.51,795,161
11955,2026-04-10 15:12:49,49.16,11163,256
11956,2026-04-10 15:12:54,16.56,7213,408
11957,2026-04-10 15:12:59,49.33,11680,343
11958,2026-04-10 15:13:04,22.19,11539,410
11959,2026-04-10 15:13:09,84.3,10324,141
11960,2026-04-10 15:13:14,48.74,4081,408
11961,2026-04-10 15:13:19,48.8,4225,181
11962,2026-04-10 15:13:24,7.29,5446,69
11963,2026-04-10 15:13:29,84.41,13185,478
11964,2026-04-10 15:13:34,28.34,5465,475
11965,2026-04-10 15:13:39,92.21,6560,359
11966,2026-04-10 15:13:44,74.0,8006,309
11967,2026-04-10 15:13:49,55.57,10906,272
11968,2026-04-10 15:13:54,52.62,227,432
11969,2026-04-10 15:13:59,46.91,11953,228
11970,2026-04-10 15:14:04,15.09,13462,58
11971,2026-04-10 15:14:09,93.23,5148,367
11972,2026-04-10 15:14:14,8.27,6024,383
11973,2026-04-10 15:14:19,1.08,7863,212
11974,2026-04-10 15:14:24,87.47,1364,439
11975,2026-04-10 15:14:29,89.36,12251,359
11976,2026-04-10 15:14:34,65.4,3078,251
11977,2026-04-10 15:14:39,65.81,10734,242
11978,2026-04-10 15:14:44,13.77,9916,152
11979,2026-04-10 15:14:49,37.54,5359,456
11980,2026-04-10 15:14:54,89.45,11333,1
11981,2026-04-10 15:14:59,95.95,15747,284
11982,2026-04-10 15:15:04,60.22,5814,331
11983,2026-04-10 15:15:09,8.24,3147,353
11984,2026-04-10 15:15:14,88.15,5356,359
11985,2026-04-10 15:15:19,94.29,910,174
11986,2026-04-10 15:15:24,79.16,846,498
11987,2026-04-10 15:15:29,60.54,7730,88
11988,2026-04-10 15:15:34,27.12,2092,455
11989,2026-04-10 15:15:39,17.25,6414,53
11990,2026-04-10 15:15:44,61.05,7255,13
11991,2026-04-10 15:15:49,37.5,14002,340
11992,2026-04-10 15:15:54,87.14,12436,319
11993,2026-04-10 15:15:59,95.61,8606,316
11994,2026-04-10 15:16:04,18.04,3024,418
11995,2026-04-10 15:16:09,19.5,9320,21
11996,2026-04-10 15:16:14,88.42,498,92
11997,2026-04-10 15:16:19,50.06,10680,327
11998,2026-04-10 15:16:24,95.05,10439,214
11999,2026-04-10 15:16:29,42.22,15171,388
12000,2026-04-10 15:16:34,38.14,3777,466
12001,2026-04-10 15:16:39,1.41,14957,290
12002,2026-04-10 15:16:44,27.98,880,351
12003,2026-04-10 15:16:49,33.8,8227,23
12004,2026-04-10 15:16:54,87.31,6579,295
12005,2026-04-10 15:16:59,40.54,533,182
12006,2026-04-10 15:17:04,94.21,14340,127
12007,2026-04-10 15:17:09,89.03,367,17
12008,2026-04-10 15:17:14,37.23,7183,395
12009,2026-04-10 15:17:19,9.77,6370,224
12010,2026-04-10 15:17:24,81.44,1468,261
12011,2026-04-10 15:17:29,71.94,7494,19
12012,2026-04-10 15:17:34,0.51,12541,195
12013,2026-04-10 15:17:39,93.03,5023,219
12014,2026-04-10 15:17:44,79.57,2820,273
12015,2026-04-10 15:17:49,20.15,13763,338
12016,2026-04-10 15:17:54,32.88,2794,364
12017,2026-04-10 15:17:59,65.92,15702,457
12018,2026-04-10 15:18:04,39.55,2751,139
12019,2026-04-10 15:18:09,10.47,10674,399
12020,2026-04-10 15:18:14,68.46,15400,239
12021,2026-04-10 15:18:19,14.39,14340,9
12022,2026-04-10 15:18:24,19.85,190,259
12023,2026-04-10 15:18:29,91.88,5116,161
12024,2026-04-10 15:18:34,78.27,6397,169
12025,2026-04-10 15:18:39,44.2,9612,3
12026,2026-04-10 15:18:44,32.03,14642,55
12027,2026-04-10 15:18:49,3.49,2903,351
12028,2026-04-10 15:18:54,45.32,5868,167
12029,2026-04-10 15:18:59,32.58,5056,379
12030,2026-04-10 15:19:04,45.78,12437,19
12031,2026-04-10 15:19:09,35.67,2885,228
12032,2026-04-10 15:19:14,70.47,6753,286
12033,2026-04-10 15:19:19,76.54,8733,146
12034,2026-04-10 15:19:24,35.47,1628,258
12035,2026-04-10 15:19:29,46.22,2735,420
12036,2026-04-10 15:19:34,16.58,4237,107
12037,2026-04-10 15:19:39,8.28,1469,264
12038,2026-04-10 15:19:44,57.68,11149,133
12039,2026-04-10 15:19:49,6.31,15231,170
12040,2026-04-10 15:19:54,75.7,11987,370
12041,2026-04-10 15:19:59,71.89,13967,371
12042,2026-04-10 15:20:04,83.79,2917,208
12043,2026-04-10 15:20:09,90.34,9356,188
12044,2026-04-10 15:20:14,55.65,10216,480
12045,2026-04-10 15:20:19,77.78,15980,208
12046,2026-04-10 15:20:24,2.64,13404,222
12047,2026-04-10 15:20:29,46.86,9891,373
12048,2026-04-10 15:20:34,0.91,16100,38
12049,2026-04-10 15:20:39,68.3,9553,340
12050,2026-04-10 15:20:44,54.99,1759,217
12051,2026-04-10 15:20:49,5.97,4367,406
12052,2026-04-10 15:20:54,19.14,3267,12
12053,2026-04-10 15:20:59,51.72,2149,479
12054,2026-04-10 15:21:04,51.4,6525,356
12055,2026-04-10 15:21:09,89.22,15273,33
12056,2026-04-10 15:21:14,4.19,15065,218
12057,2026-04-10 15:21:19,56.86,4394,204
12058,2026-04-10 15:21:24,38.34,9031,486
12059,2026-04-10 15:21:29,93.53,8254,331
12060,2026-04-10 15:21:34,12.95,14641,361
12061,2026-04-10 15:21:39,76.47,15249,286
12062,2026-04-10 15:21:44,47.22,2860,197
12063,2026-04-10 15:21:49,27.23,6990,145
12064,2026-04-10 15:21:54,5.48,8162,158
12065,2026-04-10 15:21:59,26.74,12332,58
12066,2026-04-10 15:22:04,15.19,1207,348
12067,2026-04-10 15:22:09,55.54,12203,260
12068,2026-04-10 15:22:14,14.22,8648,59
12069,2026-04-10 15:22:19,29.68,11435,87
12070,2026-04-10 15:22:24,55.09,12330,449
12071,2026-04-10 15:22:29,38.23,3336,3
12072,2026-04-10 15:22:34,35.68,4372,2
12073,2026-04-10 15:22:39,38.12,16182,7
12074,2026-04-10 15:22:44,85.01,16142,264
12075,2026-04-10 15:22:49,41.84,5866,383
12076,2026-04-10 15:22:54,44.01,14634,261
12077,2026-04-10 15:22:59,24.16,5430,305
12078,2026-04-10 15:23:04,29.55,1052,197
12079,2026-04-10 15:23:09,72.82,7300,75
12080,2026-04-10 15:23:14,92.18,5366,197
12081,2026-04-10 15:23:19,59.87,6622,118
12082,2026-04-10 15:23:24,88.37,15430,494
12083,2026-04-10 15:23:29,66.65,7936,96
12084,2026-04-10 15:23:34,72.81,9776,215
12085,2026-04-10 15:23:39,72.03,13510,495
12086,2026-04-10 15:23:44,79.97,9359,495
12087,2026-04-10 15:23:49,17.78,14545,111
12088,2026-04-10 15:23:54,65.66,795,450
12089,2026-04-10 15:23:59,64.42,2275,2
12090,2026-04-10 15:24:04,44.0,7087,399
12091,2026-04-10 15:24:09,14.95,8342,45
12092,2026-04-10 15:24:14,67.2,9568,402
12093,2026-04-10 15:24:19,63.38,207,61
12094,2026-04-10 15:24:24,86.11,5327,61
12095,2026-04-10 15:24:29,43.12,9042,39
12096,2026-04-10 15:24:34,90.8,6179,114
12097,2026-04-10 15:24:39,22.92,1428,418
12098,2026-04-10 15:24:44,60.05,5932,311
12099,2026-04-10 15:24:49,19.12,13244,31
12100,2026-04-10 15:24:54,90.6,5965,150
12101,2026-04-10 15:24:59,4.28,12464,191
12102,2026-04-10 15:25:04,31.67,13888,385
12103,2026-04-10 15:25:09,87.01,2904,102
12104,2026-04-10 15:25:14,20.72,1369,394
12105,2026-04-10 15:25:19,54.54,8996,485
12106,2026-04-10 15:25:24,66.02,11235,2
12107,2026-04-10 15:25:29,71.16,8628,297
12108,2026-04-10 15:25:34,75.06,3986,390
12109,2026-04-10 15:25:39,19.01,387,16
12110,2026-04-10 15:25:44,12.61,2409,210
12111,2026-04-10 15:25:49,15.0,15184,79
12112,2026-04-10 15:25:54,68.55,9119,452
12113,2026-04-10 15:25:59,11.83,8817,473
12114,2026-04-10 15:26:04,9.8,2195,129
12115,2026-04-10 15:26:09,13.03,10718,73
12116,2026-04-10 15:26:14,75.47,2420,312
12117,2026-04-10 15:26:19,49.19,1170,102
12118,2026-04-10 15:26:24,62.08,1285,457
12119,2026-04-10 15:26:29,58.55,14769,27
12120,2026-04-10 15:26:34,97.37,6104,481
12121,2026-04-10 15:26:39,16.31,11769,360
12122,2026-04-10 15:26:44,27.27,7003,234
12123,2026-04-10 15:26:49,89.53,7251,482
12124,2026-04-10 15:26:54,24.78,14024,24
12125,2026-04-10 15:26:59,72.56,2287,345
12126,2026-04-10 15:27:04,64.3,11390,390
12127,2026-04-10 15:27:09,89.09,5373,49
12128,2026-04-10 15:27:14,8.14,702,182
12129,2026-04-10 15:27:19,9.35,7021,40
12130,2026-04-10 15:27:24,22.5,6736,176
12131,2026-04-10 15:27:29,29.19,8358,482
12132,2026-04-10 15:27:34,26.09,4179,446
12133,2026-04-10 15:27:39,48.1,16326,44
12134,2026-04-10 15:27:44,26.15,1940,499
12135,2026-04-10 15:27:49,12.24,7917,275
12136,2026-04-10 15:27:54,6.21,3276,455
12137,2026-04-10 15:27:59,10.18,9764,6
12138,2026-04-10 15:28:04,78.16,4068,60
12139,2026-04-10 15:28:09,56.82,2778,281
12140,2026-04-10 15:28:14,52.76,8996,182
12141,2026-04-10 15:28:19,36.6,12770,6
12142,2026-04-10 15:28:24,14.3,8962,58
12143,2026-04-10 15:28:29,21.8,16328,39
12144,2026-04-10 15:28:34,41.75,12744,58
12145,2026-04-10 15:28:39,5.92,14188,56
12146,2026-04-10 15:28:44,34.57,972,442
12147,2026-04-10 15:28:49,33.24,6235,242
12148,2026-04-10 15:28:54,54.84,828,77
12149,2026-04-10 15:28:59,51.36,1812,363
12150,2026-04-10 15:29:04,26.7,847,340
12151,2026-04-10 15:29:09,82.54,12787,91
12152,2026-04-10 15:29:14,26.33,10236,142
12153,2026-04-10 15:29:19,31.67,7473,199
12154,2026-04-10 15:29:24,60.43,12680,107
12155,2026-04-10 15:29:29,73.56,11723,400
12156,2026-04-10 15:29:34,55.37,144,231
12157,2026-04-10 15:29:39,68.9,6907,74
12158,2026-04-10 15:29:44,29.61,3047,218
12159,2026-04-10 15:29:49,53.4,3741,435
12160,2026-04-10 15:29:54,73.83,15248,219
12161,2026-04-10 15:29:59,56.13,11909,265
12162,2026-04-10 15:30:04,76.27,1685,390
12163,2026-04-10 15:30:09,17.14,4835,422
12164,2026-04-10 15:30:14,74.46,3257,384
12165,2026-04-10 15:30:19,3.76,16105,325
12166,2026-04-10 15:30:24,65.27,3155,353
12167,2026-04-10 15:30:29,5.47,7298,18
12168,2026-04-10 15:30:34,92.3,8478,478
12169,2026-04-10 15:30:39,12.31,623,455
12170,2026-04-10 15:30:44,10.17,5718,233
12171,2026-04-10 15:30:49,16.46,15749,257
12172,2026-04-10 15:30:54,15.2,6640,415
12173,2026-04-10 15:30:59,49.46,12489,492
12174,2026-04-10 15:31:04,17.37,2137,424
12175,2026-04-10 15:31:09,77.84,15929,66
12176,2026-04-10 15:31:14,17.58,14424,423
12177,2026-04-10 15:31:19,61.55,4297,65
12178,2026-04-10 15:31:24,34.3,11488,110
12179,2026-04-10 15:31:29,46.75,9721,205
12180,2026-04-10 15:31:34,9.57,9898,339
12181,2026-04-10 15:31:39,1.87,12379,215
12182,2026-04-10 15:31:44,35.17,16292,60
12183,2026-04-10 15:31:49,21.37,11904,85
12184,2026-04-10 15:31:54,68.9,15678,258
12185,2026-04-10 15:31:59,72.03,4175,449
12186,2026-04-10 15:32:04,9.53,4136,27
12187,2026-04-10 15:32:09,36.13,9152,371
12188,2026-04-10 15:32:14,19.88,13716,179
12189,2026-04-10 15:32:19,85.73,7658,426
12190,2026-04-10 15:32:24,84.57,11119,311
12191,2026-04-10 15:32:29,64.67,3082,146
12192,2026-04-10 15:32:34,31.1,4393,19
12193,2026-04-10 15:32:39,72.88,11400,471
12194,2026-04-10 15:32:44,40.22,5305,491
12195,2026-04-10 15:32:49,90.51,11322,419
12196,2026-04-10 15:32:54,89.03,8407,329
12197,2026-04-10 15:32:59,80.86,10480,207
12198,2026-04-10 15:33:04,92.54,11215,340
12199,2026-04-10 15:33:09,15.24,5174,133
12200,2026-04-10 15:33:14,40.13,4950,271
12201,2026-04-10 15:33:19,97.37,5939,29
12202,2026-04-10 15:33:24,0.63,5167,11
12203,2026-04-10 15:33:29,95.78,14326,270
12204,2026-04-10 15:33:34,41.84,1139,210
12205,2026-04-10 15:33:39,50.41,10579,135
12206,2026-04-10 15:33:44,91.68,154,244
12207,2026-04-10 15:33:49,1.71,15259,491
12208,2026-04-10 15:33:54,44.76,5327,470
12209,2026-04-10 15:33:59,82.25,1068,175
12210,2026-04-10 15:34:04,24.39,8395,439
12211,2026-04-10 15:34:09,20.48,16121,474
12212,2026-04-10 15:34:14,32.91,5841,67
12213,2026-04-10 15:34:19,51.18,9695,389
12214,2026-04-10 15:34:24,92.74,12501,214
12215,2026-04-10 15:34:29,68.15,5670,58
12216,2026-04-10 15:34:34,32.73,8885,91
12217,2026-04-10 15:34:39,52.12,10241,211
12218,2026-04-10 15:34:44,57.3,10281,263
12219,2026-04-10 15:34:49,54.93,3317,388
12220,2026-04-10 15:34:54,68.33,644,434
12221,2026-04-10 15:34:59,4.27,4069,143
12222,2026-04-10 15:35:04,96.91,295,446
12223,2026-04-10 15:35:09,56.96,3579,450
12224,2026-04-10 15:35:14,52.53,12356,87
12225,2026-04-10 15:35:19,42.5,7299,442
12226,2026-04-10 15:35:24,52.65,6694,126
12227,2026-04-10 15:35:29,36.53,7251,324
12228,2026-04-10 15:35:34,2.48,7698,299
12229,2026-04-10 15:35:39,38.93,13186,353
12230,2026-04-10 15:35:44,24.81,7720,424
12231,2026-04-10 15:35:49,16.53,2242,407
12232,2026-04-10 15:35:54,14.73,2746,396
12233,2026-04-10 15:35:59,81.77,6591,262
12234,2026-04-10 15:36:04,86.16,14991,162
12235,2026-04-10 15:36:09,24.9,8337,216
12236,2026-04-10 15:36:14,64.89,14742,262
12237,2026-04-10 15:36:19,1.72,9532,343
12238,2026-04-10 15:36:24,63.7,11310,496
12239,2026-04-10 15:36:29,42.23,9409,182
12240,2026-04-10 15:36:34,12.57,16138,123
12241,2026-04-10 15:36:39,9.67,12303,291
12242,2026-04-10 15:36:44,36.03,14567,296
12243,2026-04-10 15:36:49,87.63,7818,346
12244,2026-04-10 15:36:54,25.14,456,65
12245,2026-04-10 15:36:59,89.78,11175,279
12246,2026-04-10 15:37:04,21.58,11202,114
12247,2026-04-10 15:37:09,90.7,2678,311
12248,2026-04-10 15:37:14,19.68,5350,305
12249,2026-04-10 15:37:19,20.06,13030,433
12250,2026-04-10 15:37:24,60.75,8933,472
12251,2026-04-10 15:37:29,68.19,3323,261
12252,2026-04-10 15:37:34,82.51,2176,225
12253,2026-04-10 15:37:39,35.48,5388,341
12254,2026-04-10 15:37:44,15.7,5922,498
12255,2026-04-10 15:37:49,71.42,16025,15
12256,2026-04-10 15:37:54,69.52,12852,25
12257,2026-04-10 15:37:59,52.13,9616,71
12258,2026-04-10 15:38:04,48.39,10658,44
12259,2026-04-10 15:38:09,83.44,15125,27
12260,2026-04-10 15:38:14,2.9,10866,190
12261,2026-04-10 15:38:19,93.31,4974,49
12262,2026-04-10 15:38:24,16.21,11939,281
12263,2026-04-10 15:38:29,41.14,721,163
12264,2026-04-10 15:38:34,28.78,8378,410
12265,2026-04-10 15:38:39,53.43,3358,31
12266,2026-04-10 15:38:44,89.65,13228,177
12267,2026-04-10 15:38:49,75.69,3559,102
12268,2026-04-10 15:38:54,39.28,9300,75
12269,2026-04-10 15:38:59,22.56,935,301
12270,2026-04-10 15:39:04,12.81,14535,256
12271,2026-04-10 15:39:09,40.25,15382,11
12272,2026-04-10 15:39:14,81.27,6995,180
12273,2026-04-10 15:39:19,84.57,299,394
12274,2026-04-10 15:39:24,8.04,5977,215
12275,2026-04-10 15:39:29,71.72,2843,479
12276,2026-04-10 15:39:34,39.45,2395,500
12277,2026-04-10 15:39:39,2.69,14622,458
12278,2026-04-10 15:39:44,54.07,13960,91
12279,2026-04-10 15:39:49,30.48,5583,382
12280,2026-04-10 15:39:54,1.53,6838,4
12281,2026-04-10 15:39:59,28.93,12098,437
12282,2026-04-10 15:40:04,88.7,14747,169
12283,2026-04-10 15:40:09,51.33,12371,51
12284,2026-04-10 15:40:14,11.5,12819,179
12285,2026-04-10 15:40:19,93.05,12630,231
12286,2026-04-10 15:40:24,27.16,6446,395
12287,2026-04-10 15:40:29,30.68,8270,126
12288,2026-04-10 15:40:34,59.06,6892,361
12289,2026-04-10 15:40:39,49.74,5747,427
12290,2026-04-10 15:40:44,28.67,7426,327
12291,2026-04-10 15:40:49,97.83,4472,134
12292,2026-04-10 15:40:54,7.3,3248,495
12293,2026-04-10 15:40:59,64.58,2691,236
12294,2026-04-10 15:41:04,48.0,9772,8
12295,2026-04-10 15:41:09,74.9,12723,77
12296,2026-04-10 15:41:14,85.17,11066,481
12297,2026-04-10 15:41:19,20.13,13788,296
12298,2026-04-10 15:41:24,47.84,14121,195
12299,2026-04-10 15:41:29,37.22,8683,25
12300,2026-04-10 15:41:34,97.44,14463,395
12301,2026-04-10 15:41:39,18.15,3861,312
12302,2026-04-10 15:41:44,8.08,10651,252
